rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim,cell,homerange
3,14,21,0.0,0.0,1,propagule,4707,8,0,0.0012746972594008922,False,0.03,0.001
3,14,22,0.0,0.0,1,propagule,4630,8,2,0.0017278617710583153,False,0.03,0.001
3,14,23,0.0,0.0,1,propagule,4523,11,4,0.0015476453681185054,False,0.03,0.001
3,14,24,0.0,0.0,1,propagule,4408,11,5,0.0018148820326678765,False,0.03,0.001
3,14,25,0.0,0.0,1,propagule,4346,8,4,0.0013805798435342844,False,0.03,0.001
3,14,26,0.0,0.0,1,propagule,4264,11,3,0.001876172607879925,False,0.03,0.001
3,14,27,0.0,0.0,1,propagule,4189,13,4,0.0019097636667462401,False,0.03,0.001
3,14,28,0.0,0.0,1,propagule,4096,14,5,0.001953125,False,0.03,0.001
3,14,29,0.0,0.0,1,propagule,4024,12,5,0.0022365805168986083,False,0.03,0.001
3,14,30,0.0,0.0,1,propagule,3957,15,6,0.0020217336365933787,False,0.03,0.001
3,14,31,0.0,0.0,1,propagule,3905,16,5,0.0023047375160051217,False,0.03,0.001
3,14,32,0.0,0.0,1,propagule,3822,23,3,0.002354788069073783,False,0.03,0.001
3,14,33,0.0,0.0,1,propagule,3761,19,5,0.0023929805902685457,False,0.03,0.001
3,14,34,0.0,0.0,1,propagule,3688,27,10,0.002440347071583514,False,0.03,0.001
3,14,35,0.0,0.0,1,propagule,3644,27,11,0.002469813391877058,False,0.03,0.001
3,14,36,0.0,0.0,1,propagule,3589,29,9,0.0025076623014767345,False,0.03,0.001
3,14,37,0.0,0.0,1,propagule,3498,27,8,0.002572898799313894,False,0.03,0.001
3,14,38,0.0,0.0,1,propagule,3431,28,8,0.002331681725444477,False,0.03,0.001
3,14,39,0.0,0.0,1,propagule,3378,26,13,0.002368265245707519,False,0.03,0.001
3,14,40,0.0,0.0,1,propagule,3326,35,14,0.0024052916416115455,False,0.03,0.001
3,14,41,0.0,0.0,1,propagule,3264,28,11,0.0024509803921568627,False,0.03,0.001
3,14,42,0.0,0.0,1,propagule,3192,30,12,0.0021929824561403508,False,0.03,0.001
3,14,43,0.0,0.0,1,propagule,3104,32,11,0.0019329896907216496,False,0.03,0.001
3,14,44,0.0,0.0,1,propagule,3112,33,9,0.0019280205655526992,False,0.03,0.001
3,14,45,0.0,0.0,1,propagule,3080,31,10,0.0022727272727272726,False,0.03,0.001
3,14,46,0.0,0.0,1,propagule,3033,36,12,0.0023079459281239697,False,0.03,0.001
3,14,47,0.0,0.0,1,propagule,2981,36,14,0.0023482053002348204,False,0.03,0.001
3,14,48,0.0,0.0,1,propagule,2942,42,14,0.0020394289598912306,False,0.03,0.001
3,14,49,0.0,0.0,1,propagule,2899,38,13,0.002069679199724043,False,0.03,0.001
3,14,50,0.0,0.0,1,propagule,2867,45,17,0.0020927799093128706,False,0.03,0.001
3,14,51,0.0,0.0,1,propagule,2827,42,16,0.0021223912274495934,False,0.03,0.001
3,14,52,0.0,0.0,1,propagule,2795,39,15,0.002146690518783542,False,0.03,0.001
3,15,1,0.0,0.0,1,propagule,2764,40,19,0.002170767004341534,False,0.03,0.001
3,15,2,0.0,0.0,1,propagule,2718,37,17,0.002207505518763797,False,0.03,0.001
3,15,3,0.0,0.0,1,propagule,2689,29,16,0.002231312755671253,False,0.03,0.001
3,15,4,0.0,0.0,1,propagule,2653,26,12,0.0022615906520919715,False,0.03,0.001
3,15,5,0.0,0.0,1,propagule,2628,16,7,0.00228310502283105,False,0.03,0.001
3,15,6,0.0,0.0,1,propagule,2609,17,8,0.0022997316979685703,False,0.03,0.001
3,15,7,0.0,0.0,1,propagule,2586,14,5,0.002320185614849188,False,0.03,0.001
3,15,8,0.0,0.0,1,propagule,2559,12,5,0.0023446658851113715,False,0.03,0.001
3,15,9,0.0,0.0,1,propagule,2540,12,6,0.002362204724409449,False,0.03,0.001
3,15,10,0.0,0.0,1,propagule,2516,16,6,0.0023847376788553257,False,0.03,0.001
3,15,11,0.0,0.0,1,propagule,2501,13,7,0.0023990403838464614,False,0.03,0.001
3,15,12,0.0,0.0,1,propagule,2478,12,5,0.002421307506053269,False,0.03,0.001
3,15,13,0.0,0.0,1,propagule,2461,8,5,0.002438033319788704,False,0.03,0.001
3,15,14,0.0,0.0,1,propagule,2441,8,5,0.0024580090126997134,False,0.03,0.001
3,15,15,0.0,0.0,1,propagule,2425,6,2,0.002474226804123711,False,0.03,0.001
3,15,16,0.0,0.0,1,propagule,2407,5,2,0.0024927295388450354,False,0.03,0.001
3,15,17,0.0,0.0,1,propagule,2393,5,4,0.0025073129962390303,False,0.03,0.001
3,15,18,0.0,0.0,1,propagule,4995,6,3,0.0008008008008008008,False,0.03,0.001
3,15,19,0.0,0.0,1,propagule,4923,3,1,0.0010156408693885843,False,0.03,0.001
3,15,20,0.0,0.0,1,propagule,4853,8,2,0.00082423243354626,False,0.03,0.001
3,15,21,0.0,0.0,1,propagule,4766,7,3,0.001049097775912715,False,0.03,0.001
3,15,22,0.0,0.0,1,propagule,4677,11,2,0.0010690613641223007,False,0.03,0.001
3,15,23,0.0,0.0,1,propagule,4634,11,3,0.0008631851532153647,False,0.03,0.001
3,15,24,0.0,0.0,1,propagule,4541,19,6,0.0008808632459810614,False,0.03,0.001
3,15,25,0.0,0.0,1,propagule,4463,22,7,0.0008962581223392337,False,0.03,0.001
3,15,26,0.0,0.0,1,propagule,4354,22,5,0.0009186954524575103,False,0.03,0.001
3,15,27,0.0,0.0,1,propagule,4298,17,6,0.0009306654257794323,False,0.03,0.001
3,15,28,0.0,0.0,1,propagule,4217,23,9,0.0009485416172634575,False,0.03,0.001
3,15,29,0.0,0.0,1,propagule,4158,17,3,0.0012025012025012026,False,0.03,0.001
3,15,30,0.0,0.0,1,propagule,4055,13,2,0.0009864364981504315,False,0.03,0.001
3,15,31,0.0,0.0,1,propagule,4030,17,8,0.0009925558312655087,False,0.03,0.001
3,15,32,0.0,0.0,1,propagule,3959,26,9,0.0010103561505430665,False,0.03,0.001
3,15,33,0.0,0.0,1,propagule,3900,21,6,0.0010256410256410256,False,0.03,0.001
3,15,34,0.0,0.0,1,propagule,3810,22,9,0.0010498687664041995,False,0.03,0.001
3,15,35,0.0,0.0,1,propagule,3731,29,10,0.0013401232913428035,False,0.03,0.001
3,15,36,0.0,0.0,1,propagule,3614,33,12,0.001383508577753182,False,0.03,0.001
3,15,37,0.0,0.0,1,propagule,3540,33,10,0.0014124293785310734,False,0.03,0.001
3,15,38,0.0,0.0,1,propagule,3460,40,13,0.001445086705202312,False,0.03,0.001
3,15,39,0.0,0.0,1,propagule,3392,48,16,0.0011792452830188679,False,0.03,0.001
3,15,40,0.0,0.0,1,propagule,3326,53,18,0.001503307276007216,False,0.03,0.001
3,15,41,0.0,0.0,1,propagule,3268,55,19,0.0012239902080783353,False,0.03,0.001
3,15,42,0.0,0.0,1,propagule,3195,53,16,0.001564945226917058,False,0.03,0.001
3,15,43,0.0,0.0,1,propagule,3103,53,19,0.0012890750886239124,False,0.03,0.001
3,15,44,0.0,0.0,1,propagule,3094,59,20,0.0016160310277957336,False,0.03,0.001
3,15,45,0.0,0.0,1,propagule,3058,56,19,0.0013080444735120995,False,0.03,0.001
3,15,46,0.0,0.0,1,propagule,3008,56,25,0.0016622340425531915,False,0.03,0.001
3,15,47,0.0,0.0,1,propagule,2973,54,25,0.0013454423141607804,False,0.03,0.001
3,15,48,0.0,0.0,1,propagule,2933,49,19,0.0017047391749062393,False,0.03,0.001
3,15,49,0.0,0.0,1,propagule,2913,39,20,0.0013731548232063166,False,0.03,0.001
3,15,50,0.0,0.0,1,propagule,2863,34,20,0.0017464198393293748,False,0.03,0.001
3,15,51,0.0,0.0,1,propagule,2826,28,14,0.0014154281670205238,False,0.03,0.001
3,15,52,0.0,0.0,1,propagule,2790,23,10,0.0017921146953405018,False,0.03,0.001
3,1,1,0.0,0.0,1,propagule,3791,0,0,0.0,True,0.03,0.005
3,1,2,0.0,0.0,1,propagule,3799,0,0,0.00026322716504343247,True,0.03,0.005
3,1,3,0.0,0.0,1,propagule,3789,0,0,0.0005278437582475588,True,0.03,0.005
3,1,4,0.0,0.0,1,propagule,3821,0,0,0.0026171159382360636,True,0.03,0.005
3,1,5,0.0,0.0,1,propagule,3923,0,0,0.003313790466479735,True,0.03,0.005
3,1,6,0.0,0.0,1,propagule,3909,0,0,0.004093118444614991,True,0.03,0.005
3,1,7,0.0,0.0,1,propagule,3893,0,0,0.004109940919599281,True,0.03,0.005
3,1,8,0.0,0.0,1,propagule,3872,0,0,0.004132231404958678,True,0.03,0.005
3,1,9,0.0,0.0,1,propagule,3840,0,0,0.00390625,True,0.03,0.005
3,1,10,0.0,0.0,1,propagule,3821,0,0,0.003925673907354096,True,0.03,0.005
3,1,11,0.0,0.0,1,propagule,3802,0,0,0.003945291951604419,True,0.03,0.005
3,1,12,0.0,0.0,1,propagule,3779,0,0,0.00396930404869013,True,0.03,0.005
3,1,13,0.0,0.0,1,propagule,3755,0,0,0.0039946737683089215,True,0.03,0.005
3,1,14,0.0,0.0,1,propagule,3741,0,0,0.0037423148890670943,True,0.03,0.005
3,1,15,0.0,0.0,1,propagule,3722,0,0,0.0037614185921547557,True,0.03,0.005
3,1,16,0.0,0.0,1,propagule,3714,0,0,0.0035002692514808833,True,0.03,0.005
3,1,17,0.0,0.0,1,propagule,3696,0,0,0.003787878787878788,True,0.03,0.005
3,1,18,0.0,0.0,1,propagule,10512,0,0,0.0013318112633181126,True,0.03,0.005
3,1,19,0.0,0.0,1,propagule,10308,0,0,0.0013581684128831976,True,0.03,0.005
3,1,20,0.0,0.0,1,propagule,10122,0,0,0.0013831258644536654,True,0.03,0.005
3,1,21,0.0,0.0,1,propagule,9952,0,0,0.0014067524115755627,True,0.03,0.005
3,1,22,0.0,0.0,1,propagule,9764,0,0,0.001331421548545678,True,0.03,0.005
3,1,23,0.0,0.0,1,propagule,9601,0,0,0.0014581814394333923,True,0.03,0.005
3,1,24,0.0,0.0,1,propagule,9451,0,0,0.0011638980002116178,True,0.03,0.005
3,1,25,0.0,0.0,1,propagule,9310,0,0,0.0013963480128893662,True,0.03,0.005
3,1,26,0.0,0.0,1,propagule,9139,0,0,0.001422475106685633,True,0.03,0.005
3,1,27,0.0,0.0,1,propagule,9032,0,0,0.0014393268379096545,True,0.03,0.005
3,1,28,0.0,0.0,1,propagule,8851,0,0,0.0013557790080216926,True,0.03,0.005
3,1,29,0.0,0.0,1,propagule,8741,0,0,0.0014872440224230638,True,0.03,0.005
3,1,30,0.0,0.0,1,propagule,8613,0,0,0.0013932427725531174,True,0.03,0.005
3,1,31,0.0,0.0,1,propagule,8476,0,0,0.001415762151958471,True,0.03,0.005
3,1,32,0.0,0.0,1,propagule,8376,0,0,0.0014326647564469914,True,0.03,0.005
3,1,33,0.0,0.0,1,propagule,8277,0,0,0.0014498006524102935,True,0.03,0.005
3,1,34,0.0,0.0,1,propagule,8160,0,0,0.0014705882352941176,True,0.03,0.005
3,1,35,0.0,0.0,1,propagule,8015,0,0,0.001621958827199002,True,0.03,0.005
3,1,36,0.0,0.0,1,propagule,7912,0,0,0.002780586450960566,True,0.03,0.005
3,1,37,0.0,0.0,1,propagule,7788,0,0,0.002696456086286595,True,0.03,0.005
3,1,38,0.0,0.0,1,propagule,7665,0,0,0.0031311154598825833,True,0.03,0.005
3,1,39,0.0,0.0,1,propagule,7569,0,0,0.0027744748315497426,True,0.03,0.005
3,1,40,0.0,0.0,1,propagule,7452,0,0,0.00322061191626409,True,0.03,0.005
3,1,41,0.0,0.0,1,propagule,7390,0,0,0.0031123139377537213,True,0.03,0.005
3,1,42,0.0,0.0,1,propagule,7274,0,0,0.003299422601044817,True,0.03,0.005
3,1,43,0.0,0.0,1,propagule,7157,0,0,0.004191700433142378,True,0.03,0.005
3,1,44,0.0,0.0,1,propagule,7102,0,0,0.0030977189524077726,True,0.03,0.005
3,1,45,0.0,0.0,1,propagule,7019,0,0,0.00256446787291637,True,0.03,0.005
3,1,46,0.0,0.0,1,propagule,6899,0,0,0.003188867951877084,True,0.03,0.005
3,1,47,0.0,0.0,1,propagule,6838,0,0,0.0030710734132787364,True,0.03,0.005
3,1,48,0.0,0.0,1,propagule,6762,0,0,0.003253475303164744,True,0.03,0.005
3,1,49,0.0,0.0,1,propagule,6718,0,0,0.0031259303364096457,True,0.03,0.005
3,1,50,0.0,0.0,1,propagule,6614,0,0,0.003326277592984578,True,0.03,0.005
3,1,51,0.0,0.0,1,propagule,6570,0,0,0.0031963470319634705,True,0.03,0.005
3,1,52,0.0,0.0,1,propagule,6487,0,0,0.0033913981809773393,True,0.03,0.005
3,2,1,0.0,0.0,1,propagule,6435,0,0,0.003108003108003108,True,0.03,0.005
3,2,2,0.0,0.0,1,propagule,6339,0,0,0.0034705789556712416,True,0.03,0.005
3,2,3,0.0,0.0,1,propagule,6253,0,0,0.0031984647369262755,True,0.03,0.005
3,2,4,0.0,0.0,1,propagule,6166,0,0,0.0035679532922478106,True,0.03,0.005
3,2,5,0.0,0.0,1,propagule,6095,0,0,0.003281378178835111,True,0.03,0.005
3,2,6,0.0,0.0,1,propagule,6022,0,0,0.0036532713384257723,True,0.03,0.005
3,2,7,0.0,0.0,1,propagule,5957,0,0,0.0035252643948296123,True,0.03,0.005
3,2,8,0.0,0.0,1,propagule,5886,0,0,0.0037376826367652057,True,0.03,0.005
3,2,9,0.0,0.0,1,propagule,5803,0,0,0.003791142512493538,True,0.03,0.005
3,2,10,0.0,0.0,1,propagule,5746,0,0,0.0036547163243995824,True,0.03,0.005
3,2,11,0.0,0.0,1,propagule,5692,0,0,0.0036893886156008433,True,0.03,0.005
3,2,12,0.0,0.0,1,propagule,5633,0,0,0.004083081839162081,True,0.03,0.005
3,2,13,0.0,0.0,1,propagule,5586,0,0,0.003938417472252059,True,0.03,0.005
3,2,14,0.0,0.0,1,propagule,5517,0,0,0.003987674460757658,True,0.03,0.005
3,2,15,0.0,0.0,1,propagule,5476,0,0,0.003834915997078159,True,0.03,0.005
3,2,16,0.0,0.0,1,propagule,5408,0,0,0.0040680473372781065,True,0.03,0.005
3,2,17,0.0,0.0,1,propagule,5358,0,0,0.003919372900335946,True,0.03,0.005
3,2,18,0.0,0.0,1,propagule,9567,0,0,0.0021950454687989967,True,0.03,0.005
3,2,19,0.0,0.0,1,propagule,9430,0,0,0.0019088016967126194,True,0.03,0.005
3,2,20,0.0,0.0,1,propagule,9315,0,0,0.0022544283413848632,True,0.03,0.005
3,2,21,0.0,0.0,1,propagule,9169,0,0,0.0019631366561238955,True,0.03,0.005
3,2,22,0.0,0.0,1,propagule,9041,0,0,0.0023227519079747814,True,0.03,0.005
3,2,23,0.0,0.0,1,propagule,8899,0,0,0.002247443532981234,True,0.03,0.005
3,2,24,0.0,0.0,1,propagule,8741,0,0,0.0022880677268047136,True,0.03,0.005
3,2,25,0.0,0.0,1,propagule,8597,0,0,0.0020937536349889497,True,0.03,0.005
3,2,26,0.0,0.0,1,propagule,8477,0,0,0.0022413589713341986,True,0.03,0.005
3,2,27,0.0,0.0,1,propagule,8366,0,0,0.0020320344250537893,True,0.03,0.005
3,2,28,0.0,0.0,1,propagule,8264,0,0,0.002299128751210068,True,0.03,0.005
3,2,29,0.0,0.0,1,propagule,8102,0,0,0.0020982473463342383,True,0.03,0.005
3,2,30,0.0,0.0,1,propagule,8016,0,0,0.002245508982035928,True,0.03,0.005
3,2,31,0.0,0.0,1,propagule,7858,0,0,0.0021634003563247646,True,0.03,0.005
3,2,32,0.0,0.0,1,propagule,7725,0,0,0.002330097087378641,True,0.03,0.005
3,2,33,0.0,0.0,1,propagule,7604,0,0,0.002367175170962651,True,0.03,0.005
3,2,34,0.0,0.0,1,propagule,7480,0,0,0.0024064171122994654,True,0.03,0.005
3,2,35,0.0,0.0,1,propagule,7380,0,0,0.0024390243902439024,True,0.03,0.005
3,2,36,0.0,0.0,1,propagule,7297,0,0,0.004248321227901877,True,0.03,0.005
3,2,37,0.0,0.0,1,propagule,7196,0,0,0.0033351862145636463,True,0.03,0.005
3,2,38,0.0,0.0,1,propagule,7071,0,0,0.004525526799604016,True,0.03,0.005
3,2,39,0.0,0.0,1,propagule,6980,0,0,0.0035816618911174787,True,0.03,0.005
3,2,40,0.0,0.0,1,propagule,6871,0,0,0.004657255130257604,True,0.03,0.005
3,2,41,0.0,0.0,1,propagule,6802,0,0,0.003234342840341076,True,0.03,0.005
3,2,42,0.0,0.0,1,propagule,6717,0,0,0.00416852761649546,True,0.03,0.005
3,2,43,0.0,0.0,1,propagule,6603,0,0,0.004997728305315766,True,0.03,0.005
3,2,44,0.0,0.0,1,propagule,6568,0,0,0.004110840438489647,True,0.03,0.005
3,2,45,0.0,0.0,1,propagule,6492,0,0,0.0038508934072704866,True,0.03,0.005
3,2,46,0.0,0.0,1,propagule,6390,0,0,0.004068857589984351,True,0.03,0.005
3,2,47,0.0,0.0,1,propagule,6308,0,0,0.003804692454026633,True,0.03,0.005
3,2,48,0.0,0.0,1,propagule,6224,0,0,0.004016709511568123,True,0.03,0.005
3,2,49,0.0,0.0,1,propagule,6194,0,0,0.003551824346141427,True,0.03,0.005
3,2,50,0.0,0.0,1,propagule,6121,0,0,0.003920927952948864,True,0.03,0.005
3,2,51,0.0,0.0,1,propagule,6094,0,0,0.0036101083032490976,True,0.03,0.005
3,2,52,0.0,0.0,1,propagule,6025,0,0,0.003983402489626556,True,0.03,0.005
3,3,1,0.0,0.0,1,propagule,5974,0,0,0.0036826247070639436,True,0.03,0.005
3,3,2,0.0,0.0,1,propagule,5879,0,0,0.004082326926348018,True,0.03,0.005
3,3,3,0.0,0.0,1,propagule,5827,0,0,0.003603912819632744,True,0.03,0.005
3,3,4,0.0,0.0,1,propagule,5755,0,0,0.004170286707211121,True,0.03,0.005
3,3,5,0.0,0.0,1,propagule,5704,0,0,0.0038569424964936885,True,0.03,0.005
3,3,6,0.0,0.0,1,propagule,5622,0,0,0.004268943436499467,True,0.03,0.005
3,3,7,0.0,0.0,1,propagule,5555,0,0,0.0039603960396039604,True,0.03,0.005
3,3,8,0.0,0.0,1,propagule,5478,0,0,0.004381161007667032,True,0.03,0.005
3,3,9,0.0,0.0,1,propagule,5433,0,0,0.0040493281796429225,True,0.03,0.005
3,3,10,0.0,0.0,1,propagule,5352,0,0,0.004484304932735426,True,0.03,0.005
3,3,11,0.0,0.0,1,propagule,5307,0,0,0.0041454682494818165,True,0.03,0.005
3,3,12,0.0,0.0,1,propagule,5232,0,0,0.004396024464831804,True,0.03,0.005
3,3,13,0.0,0.0,1,propagule,5191,0,0,0.004045463301868619,True,0.03,0.005
3,3,14,0.0,0.0,1,propagule,5129,0,0,0.004484304932735426,True,0.03,0.005
3,3,15,0.0,0.0,1,propagule,5093,0,0,0.004123306499116434,True,0.03,0.005
3,3,16,0.0,0.0,1,propagule,5022,0,0,0.004579848665870172,True,0.03,0.005
3,3,17,0.0,0.0,1,propagule,4986,0,0,0.00421179302045728,True,0.03,0.005
3,3,18,0.0,0.0,1,propagule,10970,0,0,0.002096627164995442,True,0.03,0.005
3,3,19,0.0,0.0,1,propagule,10853,0,0,0.0019349488620657882,True,0.03,0.005
3,3,20,0.0,0.0,1,propagule,10652,0,0,0.0022530980097634247,True,0.03,0.005
3,3,21,0.0,0.0,1,propagule,10485,0,0,0.0020982355746304244,True,0.03,0.005
3,3,22,0.0,0.0,1,propagule,10246,0,0,0.002147179387077884,True,0.03,0.005
3,3,23,0.0,0.0,1,propagule,10050,0,0,0.0021890547263681594,True,0.03,0.005
3,3,24,0.0,0.0,1,propagule,9858,0,0,0.002333130452424427,True,0.03,0.005
3,3,25,0.0,0.0,1,propagule,9668,0,0,0.0022755482002482417,True,0.03,0.005
3,3,26,0.0,0.0,1,propagule,9538,0,0,0.0023065632208010066,True,0.03,0.005
3,3,27,0.0,0.0,1,propagule,9391,0,0,0.0022361835800234265,True,0.03,0.005
3,3,28,0.0,0.0,1,propagule,9159,0,0,0.002402008952942461,True,0.03,0.005
3,3,29,0.0,0.0,1,propagule,9024,0,0,0.0021054964539007092,True,0.03,0.005
3,3,30,0.0,0.0,1,propagule,8834,0,0,0.002377179080824089,True,0.03,0.005
3,3,31,0.0,0.0,1,propagule,8722,0,0,0.0021783994496675074,True,0.03,0.005
3,3,32,0.0,0.0,1,propagule,8542,0,0,0.002458440646218684,True,0.03,0.005
3,3,33,0.0,0.0,1,propagule,8488,0,0,0.00235626767200754,True,0.03,0.005
3,3,34,0.0,0.0,1,propagule,8283,0,0,0.0025353132922854038,True,0.03,0.005
3,3,35,0.0,0.0,1,propagule,8187,0,0,0.0023207524123610604,True,0.03,0.005
3,3,36,0.0,0.0,1,propagule,7985,0,0,0.002755165936130244,True,0.03,0.005
3,3,37,0.0,0.0,1,propagule,7942,0,0,0.0025182573659027953,True,0.03,0.005
3,3,38,0.0,0.0,1,propagule,7766,0,0,0.0028328611898017,True,0.03,0.005
3,3,39,0.0,0.0,1,propagule,7661,0,0,0.0026106252447461167,True,0.03,0.005
3,3,40,0.0,0.0,1,propagule,7491,0,0,0.002936857562408223,True,0.03,0.005
3,3,41,0.0,0.0,1,propagule,7386,0,0,0.0027078256160303275,True,0.03,0.005
3,3,42,0.0,0.0,1,propagule,7216,0,0,0.003048780487804878,True,0.03,0.005
3,3,43,0.0,0.0,1,propagule,7053,0,0,0.0029774564015312634,True,0.03,0.005
3,3,44,0.0,0.0,1,propagule,6961,0,0,0.0031604654503663266,True,0.03,0.005
3,3,45,0.0,0.0,1,propagule,6843,0,0,0.0029226947245360223,True,0.03,0.005
3,3,46,0.0,0.0,1,propagule,6635,0,0,0.0033157498116051245,True,0.03,0.005
3,3,47,0.0,0.0,1,propagule,6499,0,0,0.003231266348669026,True,0.03,0.005
3,3,48,0.0,0.0,1,propagule,6371,0,0,0.0034531470726730496,True,0.03,0.005
3,3,49,0.0,0.0,1,propagule,6336,0,0,0.0033143939393939395,True,0.03,0.005
3,3,50,0.0,0.0,1,propagule,6219,0,0,0.0035375462292973146,True,0.03,0.005
3,3,51,0.0,0.0,1,propagule,6192,0,0,0.003391472868217054,True,0.03,0.005
3,3,52,0.0,0.0,1,propagule,6070,0,0,0.003624382207578254,True,0.03,0.005
3,4,1,0.0,0.0,1,propagule,6047,0,0,0.003472796427980817,True,0.03,0.005
3,4,2,0.0,0.0,1,propagule,5925,0,0,0.0037130801687763715,True,0.03,0.005
3,4,3,0.0,0.0,1,propagule,5878,0,0,0.003572643756379721,True,0.03,0.005
3,4,4,0.0,0.0,1,propagule,5756,0,0,0.003822098679638638,True,0.03,0.005
3,4,5,0.0,0.0,1,propagule,5733,0,0,0.003663003663003663,True,0.03,0.005
3,4,6,0.0,0.0,1,propagule,5618,0,0,0.003915984336062656,True,0.03,0.005
3,4,7,0.0,0.0,1,propagule,5605,0,0,0.0037466547725245316,True,0.03,0.005
3,4,8,0.0,0.0,1,propagule,5498,0,0,0.003819570753001091,True,0.03,0.005
3,4,9,0.0,0.0,1,propagule,5469,0,0,0.0036569756811117207,True,0.03,0.005
3,4,10,0.0,0.0,1,propagule,5359,0,0,0.003732039559619332,True,0.03,0.005
3,4,11,0.0,0.0,1,propagule,5335,0,0,0.003561387066541706,True,0.03,0.005
3,4,12,0.0,0.0,1,propagule,5229,0,0,0.0038248231019315355,True,0.03,0.005
3,4,13,0.0,0.0,1,propagule,5208,0,0,0.0036482334869431645,True,0.03,0.005
3,4,14,0.0,0.0,1,propagule,5120,0,0,0.00390625,True,0.03,0.005
3,4,15,0.0,0.0,1,propagule,5109,0,0,0.0037189273830495204,True,0.03,0.005
3,4,16,0.0,0.0,1,propagule,5016,0,0,0.003987240829346092,True,0.03,0.005
3,4,17,0.0,0.0,1,propagule,5000,0,0,0.0038,True,0.03,0.005
3,4,18,0.0,0.0,1,propagule,10378,0,0,0.001927153594141453,True,0.03,0.005
3,4,19,0.0,0.0,1,propagule,10319,0,0,0.0019381723035177827,True,0.03,0.005
3,4,20,0.0,0.0,1,propagule,10078,0,0,0.0019845207382417148,True,0.03,0.005
3,4,21,0.0,0.0,1,propagule,9899,0,0,0.002020406101626427,True,0.03,0.005
3,4,22,0.0,0.0,1,propagule,9686,0,0,0.0019615940532727648,True,0.03,0.005
3,4,23,0.0,0.0,1,propagule,9486,0,0,0.0018975332068311196,True,0.03,0.005
3,4,24,0.0,0.0,1,propagule,9259,0,0,0.002052057457608813,True,0.03,0.005
3,4,25,0.0,0.0,1,propagule,9100,0,0,0.001978021978021978,True,0.03,0.005
3,4,26,0.0,0.0,1,propagule,8922,0,0,0.0021295673615781214,True,0.03,0.005
3,4,27,0.0,0.0,1,propagule,8771,0,0,0.0020522175350587164,True,0.03,0.005
3,4,28,0.0,0.0,1,propagule,8655,0,0,0.00219526285384171,True,0.03,0.005
3,4,29,0.0,0.0,1,propagule,8500,0,0,0.002235294117647059,True,0.03,0.005
3,4,30,0.0,0.0,1,propagule,8308,0,0,0.0021665864227250844,True,0.03,0.005
3,4,31,0.0,0.0,1,propagule,8168,0,0,0.002081292850146915,True,0.03,0.005
3,4,32,0.0,0.0,1,propagule,7961,0,0,0.0022610224846124857,True,0.03,0.005
3,4,33,0.0,0.0,1,propagule,7875,0,0,0.002285714285714286,True,0.03,0.005
3,4,34,0.0,0.0,1,propagule,7692,0,0,0.00234009360374415,True,0.03,0.005
3,4,35,0.0,0.0,1,propagule,7555,0,0,0.0022501654533421574,True,0.03,0.005
3,4,36,0.0,0.0,1,propagule,7371,0,0,0.002984669651336318,True,0.03,0.005
3,4,37,0.0,0.0,1,propagule,7246,0,0,0.003450179409329285,True,0.03,0.005
3,4,38,0.0,0.0,1,propagule,7040,0,0,0.003125,True,0.03,0.005
3,4,39,0.0,0.0,1,propagule,6959,0,0,0.003736168989797385,True,0.03,0.005
3,4,40,0.0,0.0,1,propagule,6783,0,0,0.003243402624207578,True,0.03,0.005
3,4,41,0.0,0.0,1,propagule,6731,0,0,0.004159857376318526,True,0.03,0.005
3,4,42,0.0,0.0,1,propagule,6606,0,0,0.0037844383893430216,True,0.03,0.005
3,4,43,0.0,0.0,1,propagule,6490,0,0,0.003852080123266564,True,0.03,0.005
3,4,44,0.0,0.0,1,propagule,6420,0,0,0.003738317757009346,True,0.03,0.005
3,4,45,0.0,0.0,1,propagule,6308,0,0,0.003963221306277742,True,0.03,0.005
3,4,46,0.0,0.0,1,propagule,6121,0,0,0.003920927952948864,True,0.03,0.005
3,4,47,0.0,0.0,1,propagule,6059,0,0,0.004291137151345106,True,0.03,0.005
3,4,48,0.0,0.0,1,propagule,5947,0,0,0.004035648225996301,True,0.03,0.005
3,4,49,0.0,0.0,1,propagule,5909,0,0,0.004400067693349129,True,0.03,0.005
3,4,50,0.0,0.0,1,propagule,5809,0,0,0.004131520055086934,True,0.03,0.005
3,4,51,0.0,0.0,1,propagule,5784,0,0,0.004495159059474412,True,0.03,0.005
3,4,52,0.0,0.0,1,propagule,5664,0,0,0.00423728813559322,True,0.03,0.005
3,5,1,0.0,0.0,1,propagule,5634,30,4,0.004614838480653177,False,0.03,0.005
3,5,2,0.0,0.0,1,propagule,5530,50,12,0.00433996383363472,False,0.03,0.005
3,5,3,0.0,0.0,1,propagule,5489,78,24,0.004554563672800146,False,0.03,0.005
3,5,4,0.0,0.0,1,propagule,5367,111,29,0.004285448108813117,False,0.03,0.005
3,5,5,0.0,0.0,1,propagule,5295,130,29,0.004721435316336166,False,0.03,0.005
3,5,6,0.0,0.0,1,propagule,5178,168,38,0.004441869447663191,False,0.03,0.005
3,5,7,0.0,0.0,1,propagule,5129,213,54,0.004874244492103724,False,0.03,0.005
3,5,8,0.0,0.0,1,propagule,5005,251,74,0.004795204795204795,False,0.03,0.005
