rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim,a_mort,j_mort
3,4,42,0.0,0.0,1,propagule,2717,0,0,0.0360691939639308,True,0.01,0.015
3,4,43,0.0,0.0,1,propagule,3022,0,0,0.09364659166115155,True,0.01,0.015
3,4,44,0.0,0.0,1,propagule,2909,0,0,0.07768992781024407,True,0.01,0.015
3,4,45,0.0,0.0,1,propagule,2845,0,0,0.0734622144112478,True,0.01,0.015
3,4,46,0.0,0.0,1,propagule,2799,0,0,0.07181136120042872,True,0.01,0.015
3,4,47,0.0,0.0,1,propagule,2755,0,0,0.07041742286751361,True,0.01,0.015
3,4,48,0.0,0.0,1,propagule,2731,0,0,0.0692054192603442,True,0.01,0.015
3,4,49,0.0,0.0,1,propagule,2701,0,0,0.06923361717882266,True,0.01,0.015
3,4,50,0.0,0.0,1,propagule,2668,0,0,0.06896551724137931,True,0.01,0.015
3,4,51,0.0,0.0,1,propagule,2638,0,0,0.06899166034874905,True,0.01,0.015
3,4,52,0.0,0.0,1,propagule,2605,0,0,0.06871401151631477,True,0.01,0.015
3,5,1,0.0,0.0,1,propagule,2568,0,0,0.07126168224299065,True,0.01,0.015
3,5,2,0.0,0.0,1,propagule,2535,0,0,0.07218934911242604,True,0.01,0.015
3,5,3,0.0,0.0,1,propagule,2516,0,0,0.07313195548489666,True,0.01,0.015
3,5,4,0.0,0.0,1,propagule,2491,0,0,0.07306302689682859,True,0.01,0.015
3,5,5,0.0,0.0,1,propagule,2466,0,0,0.07380373073803731,True,0.01,0.015
3,5,6,0.0,0.0,1,propagule,2433,0,0,0.07233867653103165,True,0.01,0.015
3,5,7,0.0,0.0,1,propagule,2406,0,0,0.07273482959268496,True,0.01,0.015
3,5,8,0.0,0.0,1,propagule,2383,0,0,0.07301720520352496,True,0.01,0.015
3,5,9,0.0,0.0,1,propagule,2348,0,0,0.07325383304940375,True,0.01,0.015
3,5,10,0.0,0.0,1,propagule,2329,0,0,0.0738514383855732,True,0.01,0.015
3,5,11,0.0,0.0,1,propagule,2289,0,0,0.07426823940585409,True,0.01,0.015
3,5,12,0.0,0.0,1,propagule,2270,0,0,0.07356828193832599,True,0.01,0.015
3,5,13,0.0,0.0,1,propagule,2249,0,0,0.07336594041796354,True,0.01,0.015
3,5,14,0.0,0.0,1,propagule,2244,0,0,0.07442067736185383,True,0.01,0.015
3,5,15,0.0,0.0,1,propagule,2210,0,0,0.07420814479638009,True,0.01,0.015
3,5,16,0.0,0.0,1,propagule,2198,0,0,0.0746132848043676,True,0.01,0.015
3,5,17,0.0,0.0,1,propagule,2166,0,0,0.07433056325023084,True,0.01,0.015
3,5,18,0.0,0.0,1,propagule,4348,0,0,0.037258509659613616,True,0.01,0.015
3,5,19,0.0,0.0,1,propagule,4281,0,0,0.03737444522307872,True,0.01,0.015
3,5,20,0.0,0.0,1,propagule,4198,0,0,0.03668413530252501,True,0.01,0.015
3,5,21,0.0,0.0,1,propagule,4092,0,0,0.0373900293255132,True,0.01,0.015
3,5,22,0.0,0.0,1,propagule,4019,0,0,0.03707389897984573,True,0.01,0.015
3,5,23,0.0,0.0,1,propagule,3939,0,0,0.03757298806803757,True,0.01,0.015
3,5,24,0.0,0.0,1,propagule,3879,0,0,0.03763856664088683,True,0.01,0.015
3,5,25,0.0,0.0,1,propagule,3793,0,0,0.038228315317690484,True,0.01,0.015
3,5,26,0.0,0.0,1,propagule,3740,0,0,0.039037433155080216,True,0.01,0.015
3,5,27,0.0,0.0,1,propagule,3653,0,0,0.04024089789214345,True,0.01,0.015
3,5,28,0.0,0.0,1,propagule,3556,0,0,0.03965129358830146,True,0.01,0.015
3,5,29,0.0,0.0,1,propagule,3467,0,0,0.04153446783963081,True,0.01,0.015
3,5,30,0.0,0.0,1,propagule,3413,0,0,0.04072663346029886,True,0.01,0.015
3,5,31,0.0,0.0,1,propagule,3337,0,0,0.04225352112676056,True,0.01,0.015
3,5,32,0.0,0.0,1,propagule,3284,0,0,0.04232643118148599,True,0.01,0.015
3,5,33,0.0,0.0,1,propagule,3202,0,0,0.04184884447220487,True,0.01,0.015
3,5,34,0.0,0.0,1,propagule,3130,0,0,0.040255591054313096,True,0.01,0.015
3,5,35,0.0,0.0,1,propagule,3046,0,0,0.03972422849638871,True,0.01,0.015
3,5,36,0.0,0.0,1,propagule,2999,0,0,0.040680226742247416,True,0.01,0.015
3,5,37,0.0,0.0,1,propagule,2900,0,0,0.039310344827586205,True,0.01,0.015
3,5,38,0.0,0.0,1,propagule,2861,0,0,0.0387976232086683,True,0.01,0.015
3,5,39,0.0,0.0,1,propagule,2799,0,0,0.039299749910682386,True,0.01,0.015
3,5,40,0.0,0.0,1,propagule,2782,0,0,0.039539899352983465,True,0.01,0.015
3,5,41,0.0,0.0,1,propagule,2735,0,0,0.040585009140767826,True,0.01,0.015
3,5,42,0.0,0.0,1,propagule,2710,0,0,0.04059040590405904,True,0.01,0.015
3,5,43,0.0,0.0,1,propagule,2970,0,0,0.09292929292929293,True,0.01,0.015
3,5,44,0.0,0.0,1,propagule,2848,0,0,0.07584269662921349,True,0.01,0.015
3,5,45,0.0,0.0,1,propagule,2751,0,0,0.0697928026172301,True,0.01,0.015
3,5,46,0.0,0.0,1,propagule,2724,0,0,0.06938325991189427,True,0.01,0.015
3,5,47,0.0,0.0,1,propagule,2687,0,0,0.06885001860811314,True,0.01,0.015
3,5,48,0.0,0.0,1,propagule,2661,0,0,0.07102593010146561,True,0.01,0.015
3,5,49,0.0,0.0,1,propagule,2624,0,0,0.06897865853658537,True,0.01,0.015
3,5,50,0.0,0.0,1,propagule,2594,0,0,0.06939090208172706,True,0.01,0.015
3,5,51,0.0,0.0,1,propagule,2539,0,0,0.07010634107916502,True,0.01,0.015
3,5,52,0.0,0.0,1,propagule,2522,0,0,0.07176843774781919,True,0.01,0.015
3,6,1,0.0,0.0,1,propagule,2478,0,0,0.07021791767554479,True,0.01,0.015
3,6,2,0.0,0.0,1,propagule,2456,0,0,0.07206840390879479,True,0.01,0.015
3,6,3,0.0,0.0,1,propagule,2402,0,0,0.07077435470441298,True,0.01,0.015
3,6,4,0.0,0.0,1,propagule,2394,0,0,0.07226399331662489,True,0.01,0.015
3,6,5,0.0,0.0,1,propagule,2347,0,0,0.07030251384746485,True,0.01,0.015
3,6,6,0.0,0.0,1,propagule,2330,0,0,0.07124463519313305,True,0.01,0.015
3,6,7,0.0,0.0,1,propagule,2295,0,0,0.07015250544662309,True,0.01,0.015
3,6,8,0.0,0.0,1,propagule,2275,0,0,0.07032967032967033,True,0.01,0.015
3,6,9,0.0,0.0,1,propagule,2230,0,0,0.07085201793721974,True,0.01,0.015
3,6,10,0.0,0.0,1,propagule,2208,0,0,0.07110507246376811,True,0.01,0.015
3,6,11,0.0,0.0,1,propagule,2173,0,0,0.0708697653014266,True,0.01,0.015
3,6,12,0.0,0.0,1,propagule,2163,0,0,0.07073509015256588,True,0.01,0.015
3,6,13,0.0,0.0,1,propagule,2127,0,0,0.07052186177715092,True,0.01,0.015
3,6,14,0.0,0.0,1,propagule,2124,0,0,0.07109227871939737,True,0.01,0.015
3,6,15,0.0,0.0,1,propagule,2092,0,0,0.07074569789674952,True,0.01,0.015
3,6,16,0.0,0.0,1,propagule,2084,0,0,0.07149712092130518,True,0.01,0.015
3,6,17,0.0,0.0,1,propagule,2045,0,0,0.07139364303178485,True,0.01,0.015
3,6,18,0.0,0.0,1,propagule,4079,0,0,0.03579308654081883,True,0.01,0.015
3,6,19,0.0,0.0,1,propagule,4005,0,0,0.035705368289637954,True,0.01,0.015
3,6,20,0.0,0.0,1,propagule,3957,0,0,0.03613848875410665,True,0.01,0.015
3,6,21,0.0,0.0,1,propagule,3859,0,0,0.03601969422130086,True,0.01,0.015
3,6,22,0.0,0.0,1,propagule,3799,0,0,0.03685180310608055,True,0.01,0.015
3,6,23,0.0,0.0,1,propagule,3662,0,0,0.03713817586018569,True,0.01,0.015
3,6,24,0.0,0.0,1,propagule,3537,0,0,0.03816793893129771,True,0.01,0.015
3,6,25,0.0,0.0,1,propagule,3418,0,0,0.03832650672908133,True,0.01,0.015
3,6,26,0.0,0.0,1,propagule,3325,0,0,0.03819548872180451,True,0.01,0.015
3,6,27,0.0,0.0,1,propagule,3267,0,0,0.039179675543311906,True,0.01,0.015
3,6,28,0.0,0.0,1,propagule,3216,0,0,0.03917910447761194,True,0.01,0.015
3,6,29,0.0,0.0,1,propagule,3158,0,0,0.039898670044331855,True,0.01,0.015
3,6,30,0.0,0.0,1,propagule,3101,0,0,0.0399871009351822,True,0.01,0.015
3,6,31,0.0,0.0,1,propagule,3045,0,0,0.04006568144499179,True,0.01,0.015
3,6,32,0.0,0.0,1,propagule,2993,0,0,0.04009355162044771,True,0.01,0.015
3,6,33,0.0,0.0,1,propagule,2937,0,0,0.04085801838610827,True,0.01,0.015
3,6,34,0.0,0.0,1,propagule,2882,0,0,0.04129077029840389,True,0.01,0.015
3,6,35,0.0,0.0,1,propagule,2827,0,0,0.04174036080650867,True,0.01,0.015
3,6,36,0.0,0.0,1,propagule,2764,0,0,0.04232995658465991,True,0.01,0.015
3,6,37,0.0,0.0,1,propagule,2692,0,0,0.04309063893016345,True,0.01,0.015
3,6,38,0.0,0.0,1,propagule,2661,0,0,0.04321683577602405,True,0.01,0.015
3,6,39,0.0,0.0,1,propagule,2624,0,0,0.04344512195121951,True,0.01,0.015
3,6,40,0.0,0.0,1,propagule,2590,0,0,0.044015444015444015,True,0.01,0.015
3,6,41,0.0,0.0,1,propagule,2557,0,0,0.04419241298396558,True,0.01,0.015
3,6,42,0.0,0.0,1,propagule,2522,0,0,0.04480570975416336,True,0.01,0.015
3,6,43,0.0,0.0,1,propagule,2762,0,0,0.09485879797248371,True,0.01,0.015
3,6,44,0.0,0.0,1,propagule,2626,0,0,0.0773038842345773,True,0.01,0.015
3,6,45,0.0,0.0,1,propagule,2560,0,0,0.068359375,True,0.01,0.015
3,6,46,0.0,0.0,1,propagule,2506,0,0,0.06584197924980048,True,0.01,0.015
3,6,47,0.0,0.0,1,propagule,2473,0,0,0.06510311362717347,True,0.01,0.015
3,6,48,0.0,0.0,1,propagule,2437,0,0,0.06483381206401313,True,0.01,0.015
3,6,49,0.0,0.0,1,propagule,2405,0,0,0.0656964656964657,True,0.01,0.015
3,6,50,0.0,0.0,1,propagule,2380,0,0,0.06554621848739496,True,0.01,0.015
3,6,51,0.0,0.0,1,propagule,2346,0,0,0.06606990622335891,True,0.01,0.015
3,6,52,0.0,0.0,1,propagule,2313,0,0,0.06658019887591872,True,0.01,0.015
3,7,1,0.0,0.0,1,propagule,2275,0,0,0.06593406593406594,True,0.01,0.015
3,7,2,0.0,0.0,1,propagule,2261,0,0,0.0659000442282176,True,0.01,0.015
3,7,3,0.0,0.0,1,propagule,2235,0,0,0.06442953020134229,True,0.01,0.015
3,7,4,0.0,0.0,1,propagule,2213,0,0,0.06461816538635337,True,0.01,0.015
3,7,5,0.0,0.0,1,propagule,2172,0,0,0.06537753222836096,True,0.01,0.015
3,7,6,0.0,0.0,1,propagule,2150,0,0,0.06465116279069767,True,0.01,0.015
3,7,7,0.0,0.0,1,propagule,2124,0,0,0.06497175141242938,True,0.01,0.015
3,7,8,0.0,0.0,1,propagule,2097,0,0,0.0653314258464473,True,0.01,0.015
3,7,9,0.0,0.0,1,propagule,2069,0,0,0.06573223779603674,True,0.01,0.015
3,7,10,0.0,0.0,1,propagule,2042,0,0,0.06660137120470128,True,0.01,0.015
3,7,11,0.0,0.0,1,propagule,2014,0,0,0.06653426017874876,True,0.01,0.015
3,7,12,0.0,0.0,1,propagule,1993,0,0,0.06623181133968892,True,0.01,0.015
3,7,13,0.0,0.0,1,propagule,1972,0,0,0.06592292089249494,True,0.01,0.015
3,7,14,0.0,0.0,1,propagule,1949,0,0,0.06567470497691123,True,0.01,0.015
3,7,15,0.0,0.0,1,propagule,1925,0,0,0.0664935064935065,True,0.01,0.015
3,7,16,0.0,0.0,1,propagule,1889,0,0,0.06776071995764955,True,0.01,0.015
3,7,17,0.0,0.0,1,propagule,1879,0,0,0.06812134113890367,True,0.01,0.015
3,7,18,0.0,0.0,1,propagule,3783,0,0,0.0338355802273328,True,0.01,0.015
3,7,19,0.0,0.0,1,propagule,3730,0,0,0.03431635388739947,True,0.01,0.015
3,7,20,0.0,0.0,1,propagule,3659,0,0,0.03470893686799672,True,0.01,0.015
3,7,21,0.0,0.0,1,propagule,3599,0,0,0.035009724923589884,True,0.01,0.015
3,7,22,0.0,0.0,1,propagule,3525,0,0,0.03546099290780142,True,0.01,0.015
3,7,23,0.0,0.0,1,propagule,3455,0,0,0.035311143270622285,True,0.01,0.015
3,7,24,0.0,0.0,1,propagule,3375,0,0,0.03525925925925926,True,0.01,0.015
3,7,25,0.0,0.0,1,propagule,3312,0,0,0.035628019323671496,True,0.01,0.015
3,7,26,0.0,0.0,1,propagule,3231,0,0,0.03559269575982668,True,0.01,0.015
3,7,27,0.0,0.0,1,propagule,3173,0,0,0.03592814371257485,True,0.01,0.015
3,7,28,0.0,0.0,1,propagule,3107,0,0,0.035082072738976504,True,0.01,0.015
3,7,29,0.0,0.0,1,propagule,3050,0,0,0.03540983606557377,True,0.01,0.015
3,7,30,0.0,0.0,1,propagule,2998,0,0,0.035356904603068715,True,0.01,0.015
3,7,31,0.0,0.0,1,propagule,2941,0,0,0.03468208092485549,True,0.01,0.015
3,7,32,0.0,0.0,1,propagule,2871,0,0,0.034831069313827935,True,0.01,0.015
3,7,33,0.0,0.0,1,propagule,2806,0,0,0.0345687811831789,True,0.01,0.015
3,7,34,0.0,0.0,1,propagule,2747,0,0,0.03458318165271205,True,0.01,0.015
3,7,35,0.0,0.0,1,propagule,2696,0,0,0.03449554896142433,True,0.01,0.015
3,7,36,0.0,0.0,1,propagule,2639,0,0,0.034103827207275485,True,0.01,0.015
3,7,37,0.0,0.0,1,propagule,2596,0,0,0.03389830508474576,True,0.01,0.015
3,7,38,0.0,0.0,1,propagule,2573,0,0,0.03381267003497863,True,0.01,0.015
3,7,39,0.0,0.0,1,propagule,2546,0,0,0.032992930086410056,True,0.01,0.015
3,7,40,0.0,0.0,1,propagule,2521,0,0,0.03292344307814359,True,0.01,0.015
3,7,41,0.0,0.0,1,propagule,2478,0,0,0.03349475383373689,True,0.01,0.015
3,7,42,0.0,0.0,1,propagule,2451,0,0,0.03386372909016728,True,0.01,0.015
3,7,43,0.0,0.0,1,propagule,2626,0,0,0.07463823305407463,True,0.01,0.015
3,7,44,0.0,0.0,1,propagule,2499,0,0,0.05442176870748299,True,0.01,0.015
3,7,45,0.0,0.0,1,propagule,2440,0,0,0.04959016393442623,True,0.01,0.015
3,7,46,0.0,0.0,1,propagule,2394,0,0,0.047619047619047616,True,0.01,0.015
3,7,47,0.0,0.0,1,propagule,2359,0,0,0.046206019499788045,True,0.01,0.015
3,7,48,0.0,0.0,1,propagule,2329,0,0,0.047230571060541,True,0.01,0.015
3,7,49,0.0,0.0,1,propagule,2296,0,0,0.047038327526132406,True,0.01,0.015
3,7,50,0.0,0.0,1,propagule,2267,0,0,0.04675782973092192,True,0.01,0.015
3,7,51,0.0,0.0,1,propagule,2246,0,0,0.04719501335707925,True,0.01,0.015
3,7,52,0.0,0.0,1,propagule,2219,0,0,0.0473186119873817,True,0.01,0.015
3,8,1,0.0,0.0,1,propagule,2189,0,0,0.04659661946094107,True,0.01,0.015
3,8,2,0.0,0.0,1,propagule,2155,0,0,0.04593967517401392,True,0.01,0.015
3,8,3,0.0,0.0,1,propagule,2134,0,0,0.04639175257731959,True,0.01,0.015
3,8,4,0.0,0.0,1,propagule,2101,0,0,0.046644455021418375,True,0.01,0.015
3,8,5,0.0,0.0,1,propagule,2078,0,0,0.04619826756496631,True,0.01,0.015
3,8,6,0.0,0.0,1,propagule,2054,0,0,0.04673807205452775,True,0.01,0.015
3,8,7,0.0,0.0,1,propagule,2031,0,0,0.047267355982274745,True,0.01,0.015
3,8,8,0.0,0.0,1,propagule,2007,0,0,0.04783258594917788,True,0.01,0.015
3,8,9,0.0,0.0,1,propagule,1979,0,0,0.048004042445679636,True,0.01,0.015
3,8,10,0.0,0.0,1,propagule,1958,0,0,0.047497446373850866,True,0.01,0.015
3,8,11,0.0,0.0,1,propagule,1932,0,0,0.04813664596273292,True,0.01,0.015
3,8,12,0.0,0.0,1,propagule,1900,0,0,0.04789473684210526,True,0.01,0.015
3,8,13,0.0,0.0,1,propagule,1879,0,0,0.04843001596593933,True,0.01,0.015
3,8,14,0.0,0.0,1,propagule,1863,0,0,0.04830917874396135,True,0.01,0.015
3,8,15,0.0,0.0,1,propagule,1839,0,0,0.04948341489940185,True,0.01,0.015
3,8,16,0.0,0.0,1,propagule,1817,0,0,0.04898183819482664,True,0.01,0.015
3,8,17,0.0,0.0,1,propagule,1788,0,0,0.04865771812080537,True,0.01,0.015
3,8,18,0.0,0.0,1,propagule,3651,0,0,0.023281292796494112,True,0.01,0.015
3,8,19,0.0,0.0,1,propagule,3603,0,0,0.023591451568137665,True,0.01,0.015
3,8,20,0.0,0.0,1,propagule,3519,0,0,0.023586246092639953,True,0.01,0.015
3,8,21,0.0,0.0,1,propagule,3432,0,0,0.024184149184149184,True,0.01,0.015
3,8,22,0.0,0.0,1,propagule,3360,0,0,0.024107142857142858,True,0.01,0.015
3,8,23,0.0,0.0,1,propagule,3290,0,0,0.024620060790273558,True,0.01,0.015
3,8,24,0.0,0.0,1,propagule,3222,0,0,0.022967101179391682,True,0.01,0.015
3,8,25,0.0,0.0,1,propagule,3139,0,0,0.023255813953488372,True,0.01,0.015
3,8,26,0.0,0.0,1,propagule,3089,0,0,0.02330851408222726,True,0.01,0.015
3,8,27,0.0,0.0,1,propagule,3030,0,0,0.023432343234323433,True,0.01,0.015
3,8,28,0.0,0.0,1,propagule,2970,0,0,0.023232323232323233,True,0.01,0.015
3,8,29,0.0,0.0,1,propagule,2926,0,0,0.023581681476418318,True,0.01,0.015
3,8,30,0.0,0.0,1,propagule,2861,0,0,0.02411744145403705,True,0.01,0.015
3,8,31,0.0,0.0,1,propagule,2815,0,0,0.023801065719360567,True,0.01,0.015
3,8,32,0.0,0.0,1,propagule,2772,0,0,0.024531024531024532,True,0.01,0.015
3,8,33,0.0,0.0,1,propagule,2731,0,0,0.024533138044672283,True,0.01,0.015
3,8,34,0.0,0.0,1,propagule,2692,0,0,0.02451708766716196,True,0.01,0.015
3,8,35,0.0,0.0,1,propagule,2645,0,0,0.024196597353497166,True,0.01,0.015
3,8,36,0.0,0.0,1,propagule,2568,0,0,0.02453271028037383,True,0.01,0.015
3,8,37,0.0,0.0,1,propagule,2528,0,0,0.024920886075949368,True,0.01,0.015
3,8,38,0.0,0.0,1,propagule,2505,0,0,0.02475049900199601,True,0.01,0.015
3,8,39,0.0,0.0,1,propagule,2473,0,0,0.02547513141932875,True,0.01,0.015
3,8,40,0.0,0.0,1,propagule,2446,0,0,0.024938675388389207,True,0.01,0.015
3,8,41,0.0,0.0,1,propagule,2412,0,0,0.02570480928689884,True,0.01,0.015
3,8,42,0.0,0.0,1,propagule,2383,0,0,0.02433906840117499,True,0.01,0.015
3,8,43,0.0,0.0,1,propagule,2557,0,0,0.06961282753226437,True,0.01,0.015
3,8,44,0.0,0.0,1,propagule,2467,0,0,0.055127685447912446,True,0.01,0.015
3,8,45,0.0,0.0,1,propagule,2415,0,0,0.051759834368530024,True,0.01,0.015
3,8,46,0.0,0.0,1,propagule,2372,0,0,0.051011804384485666,True,0.01,0.015
3,8,47,0.0,0.0,1,propagule,2339,0,0,0.05044890979050876,True,0.01,0.015
3,8,48,0.0,0.0,1,propagule,2305,0,0,0.049891540130151846,True,0.01,0.015
3,8,49,0.0,0.0,1,propagule,2267,0,0,0.04852227613586237,True,0.01,0.015
3,8,50,0.0,0.0,1,propagule,2239,0,0,0.0482358195623046,True,0.01,0.015
3,8,51,0.0,0.0,1,propagule,2209,0,0,0.0488909008601177,True,0.01,0.015
3,8,52,0.0,0.0,1,propagule,2191,0,0,0.048379735280693746,True,0.01,0.015
3,9,1,0.0,0.0,1,propagule,2167,0,0,0.04891555145362252,True,0.01,0.015
3,9,2,0.0,0.0,1,propagule,2150,0,0,0.04837209302325581,True,0.01,0.015
3,9,3,0.0,0.0,1,propagule,2123,0,0,0.04851625058878945,True,0.01,0.015
3,9,4,0.0,0.0,1,propagule,2095,0,0,0.04821002386634845,True,0.01,0.015
3,9,5,0.0,0.0,1,propagule,2070,0,0,0.04782608695652174,True,0.01,0.015
3,9,6,0.0,0.0,1,propagule,2041,0,0,0.048015678588927,True,0.01,0.015
3,9,7,0.0,0.0,1,propagule,2015,0,0,0.04665012406947891,True,0.01,0.015
3,9,8,0.0,0.0,1,propagule,1994,0,0,0.04663991975927784,True,0.01,0.015
3,9,9,0.0,0.0,1,propagule,1968,0,0,0.04725609756097561,True,0.01,0.015
3,9,10,0.0,0.0,1,propagule,1939,0,0,0.0479628674574523,True,0.01,0.015
3,9,11,0.0,0.0,1,propagule,1917,0,0,0.04747000521648409,True,0.01,0.015
3,9,12,0.0,0.0,1,propagule,1891,0,0,0.047593865679534636,True,0.01,0.015
3,9,13,0.0,0.0,1,propagule,1876,0,0,0.04797441364605544,True,0.01,0.015
3,9,14,0.0,0.0,1,propagule,1849,0,0,0.04813412655489454,True,0.01,0.015
3,9,15,0.0,0.0,1,propagule,1841,0,0,0.047800108636610536,True,0.01,0.015
3,9,16,0.0,0.0,1,propagule,1812,0,0,0.048013245033112585,True,0.01,0.015
3,9,17,0.0,0.0,1,propagule,1796,0,0,0.04788418708240535,True,0.01,0.015
3,9,18,0.0,0.0,1,propagule,3694,0,0,0.0192203573362209,True,0.01,0.015
3,9,19,0.0,0.0,1,propagule,3657,0,0,0.019414820891441073,True,0.01,0.015
3,9,20,0.0,0.0,1,propagule,3594,0,0,0.019755147468002224,True,0.01,0.015
3,9,21,0.0,0.0,1,propagule,3532,0,0,0.019818799546998868,True,0.01,0.015
3,9,22,0.0,0.0,1,propagule,3469,0,0,0.01989045834534448,True,0.01,0.015
3,9,23,0.0,0.0,1,propagule,3399,0,0,0.020005884083553988,True,0.01,0.015
3,9,24,0.0,0.0,1,propagule,3306,0,0,0.0205686630369026,True,0.01,0.015
3,9,25,0.0,0.0,1,propagule,3210,0,0,0.020560747663551402,True,0.01,0.015
3,9,26,0.0,0.0,1,propagule,3126,0,0,0.020473448496481125,True,0.01,0.015
3,9,27,0.0,0.0,1,propagule,3056,0,0,0.020942408376963352,True,0.01,0.015
3,9,28,0.0,0.0,1,propagule,3014,0,0,0.0205706702057067,True,0.01,0.015
3,9,29,0.0,0.0,1,propagule,2974,0,0,0.020847343644922665,True,0.01,0.015
3,9,30,0.0,0.0,1,propagule,2899,0,0,0.020696791997240428,True,0.01,0.015
3,9,31,0.0,0.0,1,propagule,2831,0,0,0.021193924408336277,True,0.01,0.015
3,9,32,0.0,0.0,1,propagule,2746,0,0,0.021849963583394028,True,0.01,0.015
3,9,33,0.0,0.0,1,propagule,2689,0,0,0.022313127556712532,True,0.01,0.015
3,9,34,0.0,0.0,1,propagule,2607,0,0,0.02186421173762946,True,0.01,0.015
3,9,35,0.0,0.0,1,propagule,2514,0,0,0.022275258552108195,True,0.01,0.015
3,9,36,0.0,0.0,1,propagule,2455,0,0,0.02240325865580448,True,0.01,0.015
3,9,37,0.0,0.0,1,propagule,2402,0,0,0.02289758534554538,True,0.01,0.015
3,9,38,0.0,0.0,1,propagule,2367,0,0,0.02323616392057457,True,0.01,0.015
3,9,39,0.0,0.0,1,propagule,2337,0,0,0.023106546854942234,True,0.01,0.015
3,9,40,0.0,0.0,1,propagule,2308,0,0,0.02296360485268631,True,0.01,0.015
3,9,41,0.0,0.0,1,propagule,2277,0,0,0.023276240667545016,True,0.01,0.015
3,9,42,0.0,0.0,1,propagule,2249,0,0,0.023121387283236993,True,0.01,0.015
3,9,43,0.0,0.0,1,propagule,2420,0,0,0.06363636363636363,True,0.01,0.015
3,9,44,0.0,0.0,1,propagule,2322,0,0,0.047372954349698536,True,0.01,0.015
3,9,45,0.0,0.0,1,propagule,2290,0,0,0.044978165938864625,True,0.01,0.015
3,9,46,0.0,0.0,1,propagule,2245,0,0,0.040979955456570155,True,0.01,0.015
3,9,47,0.0,0.0,1,propagule,2208,0,0,0.04076086956521739,True,0.01,0.015
3,9,48,0.0,0.0,1,propagule,2177,0,0,0.04134129536058796,True,0.01,0.015
3,9,49,0.0,0.0,1,propagule,2151,0,0,0.04184100418410042,True,0.01,0.015
3,9,50,0.0,0.0,1,propagule,2126,0,0,0.041392285983066796,True,0.01,0.015
3,9,51,0.0,0.0,1,propagule,2088,0,0,0.04118773946360153,True,0.01,0.015
3,9,52,0.0,0.0,1,propagule,2063,0,0,0.04168686379059622,True,0.01,0.015
3,10,1,0.0,0.0,1,propagule,2044,0,0,0.04207436399217221,True,0.01,0.015
3,10,2,0.0,0.0,1,propagule,2015,0,0,0.04168734491315137,True,0.01,0.015
3,10,3,0.0,0.0,1,propagule,2000,0,0,0.0415,True,0.01,0.015
3,10,4,0.0,0.0,1,propagule,1974,0,0,0.04154002026342452,True,0.01,0.015
3,10,5,0.0,0.0,1,propagule,1943,0,0,0.04220277920741122,True,0.01,0.015
3,10,6,0.0,0.0,1,propagule,1921,0,0,0.042165538781884435,True,0.01,0.015
3,10,7,0.0,0.0,1,propagule,1896,0,0,0.04219409282700422,True,0.01,0.015
3,10,8,0.0,0.0,1,propagule,1880,0,0,0.0425531914893617,True,0.01,0.015
3,10,9,0.0,0.0,1,propagule,1857,0,0,0.043080236941303175,True,0.01,0.015
3,10,10,0.0,0.0,1,propagule,1839,0,0,0.04241435562805873,True,0.01,0.015
3,10,11,0.0,0.0,1,propagule,1809,0,0,0.04256495301271421,True,0.01,0.015
3,10,12,0.0,0.0,1,propagule,1794,0,0,0.04292084726867335,True,0.01,0.015
3,10,13,0.0,0.0,1,propagule,1769,0,0,0.04352741661955907,True,0.01,0.015
3,10,14,0.0,0.0,1,propagule,1753,0,0,0.04335424985738734,True,0.01,0.015
3,10,15,0.0,0.0,1,propagule,1732,0,0,0.04330254041570439,True,0.01,0.015
3,10,16,0.0,0.0,1,propagule,1711,0,0,0.043834015195791935,True,0.01,0.015
3,10,17,0.0,0.0,1,propagule,1684,0,0,0.04453681710213777,True,0.01,0.015
3,10,18,0.0,0.0,1,propagule,3475,0,0,0.020431654676258994,True,0.01,0.015
3,10,19,0.0,0.0,1,propagule,3425,0,0,0.020437956204379562,True,0.01,0.015
3,10,20,0.0,0.0,1,propagule,3389,0,0,0.02035998819710829,True,0.01,0.015
3,10,21,0.0,0.0,1,propagule,3299,0,0,0.020915428917853897,True,0.01,0.015
3,10,22,0.0,0.0,1,propagule,3232,0,0,0.02042079207920792,True,0.01,0.015
3,10,23,0.0,0.0,1,propagule,3172,0,0,0.020491803278688523,True,0.01,0.015
3,10,24,0.0,0.0,1,propagule,3083,0,0,0.020434641582873826,True,0.01,0.015
3,10,25,0.0,0.0,1,propagule,3010,0,0,0.020930232558139535,True,0.01,0.015
3,10,26,0.0,0.0,1,propagule,2951,0,0,0.021009827177228057,True,0.01,0.015
3,10,27,0.0,0.0,1,propagule,2890,0,0,0.02110726643598616,True,0.01,0.015
3,10,28,0.0,0.0,1,propagule,2816,0,0,0.020951704545454544,True,0.01,0.015
3,10,29,0.0,0.0,1,propagule,2763,0,0,0.021353601158161418,True,0.01,0.015
3,10,30,0.0,0.0,1,propagule,2721,0,0,0.021683204704152886,True,0.01,0.015
3,10,31,0.0,0.0,1,propagule,2654,0,0,0.02185380557648832,True,0.01,0.015
3,10,32,0.0,0.0,1,propagule,2618,0,0,0.021772345301757066,True,0.01,0.015
