rep,year,week,land_size,maxK,lambda1,lambda2,starting_cases,urbanization,a_mort,j_mort,total_pop,n_infected,n_symptomatic,actual_sero,elim
10,10,30,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4611,0,0,0.1706788115376274,True
10,10,31,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4524,0,0,0.1739610963748895,True
10,10,32,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4419,0,0,0.17605793165874634,True
10,10,33,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4314,0,0,0.18011126564673158,True
10,10,34,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4248,0,0,0.1854990583804143,True
10,10,35,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4165,0,0,0.18703481392557023,True
10,10,36,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4087,0,0,0.19109371176902373,True
10,10,37,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4013,0,0,0.1936207326189883,True
10,10,38,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3968,0,0,0.1975806451612903,True
10,10,39,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3938,0,0,0.19959370238699847,True
10,10,40,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3879,0,0,0.202887342098479,True
10,10,41,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3835,0,0,0.20521512385919166,True
10,10,42,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3788,0,0,0.20881731784582894,True
10,10,43,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4765,0,0,0.31227701993704093,True
10,10,44,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4474,0,0,0.29280286097451946,True
10,10,45,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4216,0,0,0.27870018975332067,True
10,10,46,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4053,0,0,0.2701702442635085,True
10,10,47,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3916,0,0,0.26251276813074564,True
10,10,48,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3796,0,0,0.25869336143308747,True
10,10,49,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3713,0,0,0.25935900888769187,True
10,10,50,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3645,0,0,0.25816186556927295,True
10,10,51,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3587,0,0,0.25871201561193197,True
10,10,52,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3540,0,0,0.257909604519774,True
10,11,1,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3502,0,0,0.2601370645345517,True
10,11,2,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3460,0,0,0.26184971098265897,True
10,11,3,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3428,0,0,0.2631271878646441,True
10,11,4,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3393,0,0,0.26407309165929854,True
10,11,5,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3351,0,0,0.26708445240226797,True
10,11,6,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3313,0,0,0.26954421974041654,True
10,11,7,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3271,0,0,0.27331091409354935,True
10,11,8,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3219,0,0,0.27586206896551724,True
10,11,9,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3173,0,0,0.27702489757327453,True
10,11,10,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3131,0,0,0.2791440434366017,True
10,11,11,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3091,0,0,0.28178582982853445,True
10,11,12,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3056,0,0,0.28304973821989526,True
10,11,13,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3030,0,0,0.2834983498349835,True
10,11,14,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,2980,0,0,0.2848993288590604,True
10,11,15,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,2936,0,0,0.2878065395095368,True
10,11,16,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,2915,0,0,0.2902229845626072,True
10,11,17,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,2882,0,0,0.2918112421929216,True
10,11,18,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,6084,0,0,0.1306706114398422,True
10,11,19,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5986,0,0,0.13448045439358502,True
10,11,20,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5870,0,0,0.1364565587734242,True
10,11,21,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5735,0,0,0.14036617262423715,True
10,11,22,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5635,0,0,0.14250221827861578,True
10,11,23,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5554,0,0,0.14530068419157363,True
10,11,24,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5487,0,0,0.1487151448879169,True
10,11,25,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5379,0,0,0.15207287599925637,True
10,11,26,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5299,0,0,0.1536138894130968,True
10,11,27,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5189,0,0,0.15725573328194256,True
10,11,28,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,5092,0,0,0.1600549882168107,True
10,11,29,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4976,0,0,0.16318327974276528,True
10,11,30,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4885,0,0,0.16601842374616171,True
10,11,31,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4799,0,0,0.16857678683058971,True
10,11,32,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4730,0,0,0.17124735729386892,True
10,11,33,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4598,0,0,0.17355371900826447,True
10,11,34,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4501,0,0,0.17640524327927126,True
10,11,35,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4409,0,0,0.18144704014515764,True
10,11,36,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4350,0,0,0.1850574712643678,True
10,11,37,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4248,0,0,0.1869114877589454,True
10,11,38,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4190,0,0,0.1899761336515513,True
10,11,39,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4139,0,0,0.19255858903116696,True
10,11,40,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4091,0,0,0.19628452701051088,True
10,11,41,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4039,0,0,0.1988115870264917,True
10,11,42,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3990,0,0,0.20100250626566415,True
10,11,43,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4939,0,0,0.3067422555173112,True
10,11,44,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4586,0,0,0.2849978194505015,True
10,11,45,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4338,0,0,0.2697095435684647,True
10,11,46,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4165,0,0,0.26074429771908764,True
10,11,47,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,4052,0,0,0.258390918065153,True
10,11,48,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3964,0,0,0.25504540867810294,True
10,11,49,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3873,0,0,0.2569067906016008,True
10,11,50,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3815,0,0,0.25557011795543905,True
10,11,51,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3745,0,0,0.25740987983978636,True
10,11,52,60,12,0.035,0.02,10,hab_placeholder,0.005,0.02,3700,0,0,0.2591891891891892,True
1,1,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2678,0,0,0.0018670649738610904,True
1,1,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2657,0,0,0.003387278885961611,True
1,1,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2576,0,0,0.0038819875776397515,True
1,1,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2554,0,0,0.005090054815974941,True
1,1,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2500,0,0,0.0076,True
1,1,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2452,0,0,0.00897226753670473,True
1,1,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2378,0,0,0.008410428931875526,True
1,1,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2351,0,0,0.009783071033602722,True
1,1,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2305,0,0,0.012581344902386117,True
1,1,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2292,0,0,0.015706806282722512,True
1,1,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2255,0,0,0.017738359201773836,True
1,1,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2215,0,0,0.02076749435665914,True
1,1,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2168,0,0,0.025830258302583026,True
1,1,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2140,0,0,0.02897196261682243,True
1,1,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2100,0,0,0.030952380952380953,True
1,1,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2050,0,0,0.03219512195121951,True
1,1,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2018,0,0,0.03270564915758176,True
1,1,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,5610,0,0,0.013547237076648842,True
1,1,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,5475,0,0,0.016255707762557078,True
1,1,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,5380,0,0,0.018773234200743494,True
1,1,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,5231,0,0,0.021793156184285987,True
1,1,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,5091,0,0,0.022392457277548614,True
1,1,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4926,0,0,0.025172553796183515,True
1,1,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4767,0,0,0.026641493601846023,True
1,1,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4617,0,0,0.02837340264240849,True
1,1,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4482,0,0,0.029451137884872823,True
1,1,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4390,0,0,0.03189066059225513,True
1,1,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4279,0,0,0.03271792474877308,True
1,1,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4178,0,0,0.034226902824317854,True
1,1,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4069,0,0,0.03612681248463996,True
1,1,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3963,0,0,0.03835478173101186,True
1,1,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3862,0,0,0.04013464526152253,True
1,1,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3777,0,0,0.04421498543817845,True
1,1,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3717,0,0,0.04735001345170837,True
1,1,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3645,0,0,0.04938271604938271,True
1,1,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3547,0,0,0.05187482379475613,True
1,1,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3477,0,0,0.054932412999712396,True
1,1,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3409,0,0,0.05778820768553828,True
1,1,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3336,0,0,0.0605515587529976,True
1,1,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3291,0,0,0.061075660893345485,True
1,1,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3246,0,0,0.06531115218730746,True
1,1,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3187,0,0,0.06589268904926263,True
1,1,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3442,0,0,0.12783265543288785,True
1,1,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3255,0,0,0.11459293394777266,True
1,1,45,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3145,0,0,0.10779014308426073,True
1,1,46,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3055,0,0,0.10540098199672668,True
1,1,47,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2968,0,0,0.1078167115902965,True
1,1,48,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2906,0,0,0.1049552649690296,True
1,1,49,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2872,0,0,0.1068941504178273,True
1,1,50,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2831,0,0,0.10561638996820912,True
1,1,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2772,0,0,0.10894660894660894,True
1,1,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2741,0,0,0.11236774899671653,True
1,2,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2696,0,0,0.1142433234421365,True
1,2,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2658,0,0,0.1162528216704289,True
1,2,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2630,0,0,0.11863117870722434,True
1,2,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2589,0,0,0.12244109694862881,True
1,2,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2542,0,0,0.12431156569630213,True
1,2,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2485,0,0,0.1267605633802817,True
1,2,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2434,0,0,0.12900575184880855,True
1,2,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2387,0,0,0.12861332216170926,True
1,2,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2339,0,0,0.1308251389482685,True
1,2,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2293,0,0,0.1321412996075011,True
1,2,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2246,0,0,0.13490650044523597,True
1,2,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2222,0,0,0.13591359135913592,True
1,2,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2195,0,0,0.1416856492027335,True
1,2,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2165,0,0,0.14133949191685913,True
1,2,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2128,0,0,0.143796992481203,True
1,2,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2099,0,0,0.14530728918532634,True
1,2,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2075,0,0,0.14698795180722893,True
1,2,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4315,0,0,0.07207415990730012,True
1,2,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4236,0,0,0.07507082152974505,True
1,2,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4164,0,0,0.07804995196926033,True
1,2,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4078,0,0,0.08092202059833252,True
1,2,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3981,0,0,0.08239135895503642,True
1,2,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3897,0,0,0.08570695406723121,True
1,2,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3792,0,0,0.08860759493670886,True
1,2,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3727,0,0,0.09256774885967266,True
1,2,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3604,0,0,0.09461709211986681,True
1,2,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3544,0,0,0.09706546275395034,True
1,2,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3433,0,0,0.09962132245849112,True
1,2,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3348,0,0,0.10215053763440861,True
1,2,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3263,0,0,0.10327919092859332,True
1,2,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3187,0,0,0.10636962660809539,True
1,2,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3091,0,0,0.10837916531866709,True
1,2,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3034,0,0,0.11206328279499012,True
1,2,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2949,0,0,0.11461512377076975,True
1,2,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2910,0,0,0.11718213058419244,True
1,2,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2838,0,0,0.12085976039464412,True
1,2,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2766,0,0,0.12509038322487345,True
1,2,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2712,0,0,0.12573746312684367,True
1,2,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2686,0,0,0.12993298585256888,True
1,2,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2640,0,0,0.1303030303030303,True
1,2,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2602,0,0,0.13220599538816294,True
1,2,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2565,0,0,0.1341130604288499,True
1,2,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2944,0,0,0.21739130434782608,True
1,2,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2821,0,0,0.20489188231123714,True
1,2,45,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2725,0,0,0.19743119266055045,True
1,2,46,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2644,0,0,0.18872919818456885,True
1,2,47,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2590,0,0,0.18455598455598454,True
1,2,48,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2545,0,0,0.18428290766208252,True
1,2,49,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2503,0,0,0.18657610866959648,True
1,2,50,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2456,0,0,0.18811074918566775,True
1,2,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2416,0,0,0.18874172185430463,True
1,2,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2383,0,0,0.1917750734368443,True
1,3,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2353,0,0,0.19294517637059075,True
1,3,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2320,0,0,0.1956896551724138,True
1,3,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2292,0,0,0.19851657940663175,True
1,3,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2250,0,0,0.2,True
1,3,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2231,0,0,0.20394441954280593,True
1,3,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2201,0,0,0.20354384370740572,True
1,3,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2190,0,0,0.20593607305936074,True
1,3,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2167,0,0,0.20904476234425473,True
1,3,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2143,0,0,0.21465235650956602,True
1,3,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2114,0,0,0.21428571428571427,True
1,3,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2081,0,0,0.21432003844305622,True
1,3,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2059,0,0,0.2185526954832443,True
1,3,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2029,0,0,0.21882700837851157,True
1,3,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2013,0,0,0.21808246398410333,True
1,3,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,1984,0,0,0.21875,True
1,3,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,1958,0,0,0.22012257405515834,True
1,3,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,1942,0,0,0.22296601441812564,True
1,3,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4583,0,0,0.09644337770019638,True
1,3,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4475,0,0,0.09921787709497207,True
1,3,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4340,0,0,0.10184331797235023,True
1,3,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4242,0,0,0.10513908533710514,True
1,3,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4130,0,0,0.10968523002421307,True
1,3,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4013,0,0,0.11387989035634188,True
1,3,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3911,0,0,0.11608284326259269,True
1,3,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3850,0,0,0.11896103896103896,True
1,3,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3759,0,0,0.12157488693801544,True
1,3,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3673,0,0,0.12469371086305472,True
1,3,28,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3574,0,0,0.12646894236149972,True
1,3,29,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3513,0,0,0.13208084258468544,True
1,3,30,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3458,0,0,0.13504916136495085,True
1,3,31,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3375,0,0,0.13807407407407407,True
1,3,32,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3302,0,0,0.14173228346456693,True
1,3,33,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3228,0,0,0.14436183395291202,True
1,3,34,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3162,0,0,0.1473750790638836,True
1,3,35,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3101,0,0,0.15059658174782328,True
1,3,36,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3028,0,0,0.15422721268163805,True
1,3,37,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2960,0,0,0.15844594594594594,True
1,3,38,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2920,0,0,0.15924657534246575,True
1,3,39,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2876,0,0,0.16133518776077885,True
1,3,40,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2822,0,0,0.16406803685329555,True
1,3,41,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2782,0,0,0.16642703091301222,True
1,3,42,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2731,0,0,0.17026730135481508,True
1,3,43,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3002,0,0,0.24716855429713525,True
1,3,44,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2870,0,0,0.23275261324041813,True
1,3,45,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2752,0,0,0.22420058139534885,True
1,3,46,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2661,0,0,0.2224727546035325,True
1,3,47,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2617,0,0,0.22200993504012229,True
1,3,48,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2549,0,0,0.22008630835621812,True
1,3,49,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2506,0,0,0.2214684756584198,True
1,3,50,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2456,0,0,0.22231270358306188,True
1,3,51,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2422,0,0,0.22213047068538397,True
1,3,52,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2394,0,0,0.22389306599832914,True
1,4,1,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2373,0,0,0.22545301306363252,True
1,4,2,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2334,0,0,0.22922022279348758,True
1,4,3,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2309,0,0,0.23126894759636207,True
1,4,4,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2263,0,0,0.23155103844454264,True
1,4,5,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2232,0,0,0.239247311827957,True
1,4,6,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2202,0,0,0.23841961852861035,True
1,4,7,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2180,0,0,0.24036697247706423,True
1,4,8,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2157,0,0,0.24246638850254984,True
1,4,9,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2124,0,0,0.2452919020715631,True
1,4,10,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2099,0,0,0.2458313482610767,True
1,4,11,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2082,0,0,0.24927953890489912,True
1,4,12,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2055,0,0,0.25158150851581507,True
1,4,13,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2031,0,0,0.25406203840472674,True
1,4,14,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,2003,0,0,0.2521218172740889,True
1,4,15,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,1975,0,0,0.2567088607594937,True
1,4,16,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,1954,0,0,0.2579324462640737,True
1,4,17,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,1935,0,0,0.2594315245478036,True
1,4,18,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4459,0,0,0.11504821708903341,True
1,4,19,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4380,0,0,0.11689497716894977,True
1,4,20,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4263,0,0,0.12127609664555478,True
1,4,21,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4168,0,0,0.125,True
1,4,22,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,4041,0,0,0.12694877505567928,True
1,4,23,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3948,0,0,0.13095238095238096,True
1,4,24,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3841,0,0,0.1309554803436605,True
1,4,25,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3735,0,0,0.13333333333333333,True
1,4,26,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3633,0,0,0.1348747591522158,True
1,4,27,60,8,0.035,0.02,10,hab_placeholder,0.005,0.025,3548,0,0,0.13895152198421645,True
